"date","daytype","rides"
"02/27/2009","W","5,764"
"02/28/2009","A","4,687"
"03/01/2009","U","3,135"
"03/02/2009","W","4,974"
"03/03/2009","W","5,540"
"03/04/2009","W","5,781"
"03/05/2009","W","5,916"
"03/06/2009","W","6,169"
"03/07/2009","A","4,481"
"03/08/2009","U","2,961"
"03/09/2009","W","5,580"
"03/10/2009","W","5,682"
"03/11/2009","W","5,927"
"03/12/2009","W","5,848"
"03/13/2009","W","6,763"
"03/14/2009","A","9,600"
"03/15/2009","U","5,338"
"03/16/2009","W","6,105"
"03/17/2009","W","7,036"
"03/18/2009","W","6,402"
"03/19/2009","W","6,406"
"03/20/2009","W","6,409"
"03/21/2009","A","5,257"
"03/22/2009","U","3,837"
"03/23/2009","W","5,225"
"03/24/2009","W","5,531"
"03/25/2009","W","5,545"
"03/26/2009","W","5,653"
"03/27/2009","W","5,887"
"03/28/2009","A","4,582"
"03/29/2009","U","3,207"
"03/30/2009","W","5,605"
"03/31/2009","W","5,511"
"04/01/2009","W","5,915"
"04/02/2009","W","5,967"
"04/03/2009","W","6,395"
"04/04/2009","A","5,840"
"04/05/2009","U","3,585"
"04/06/2009","W","5,554"
"04/07/2009","W","5,892"
"04/08/2009","W","6,313"
"04/09/2009","W","6,076"
"04/10/2009","W","5,687"
"04/11/2009","A","4,990"
"04/12/2009","U","2,984"
"04/13/2009","W","13,184"
"04/14/2009","W","5,896"
"04/15/2009","W","13,247"
"04/16/2009","W","13,563"
"04/17/2009","W","15,140"
"04/18/2009","A","15,101"
"04/19/2009","U","5,971"
"04/20/2009","W","5,959"
"04/21/2009","W","11,568"
"04/22/2009","W","12,890"
"04/23/2009","W","13,707"
"04/24/2009","W","6,801"
"04/25/2009","A","5,735"
"04/26/2009","U","3,501"
"04/27/2009","W","5,571"
"04/28/2009","W","5,736"
"04/29/2009","W","5,896"
"04/30/2009","W","11,207"
"05/01/2009","W","13,436"
"05/02/2009","A","13,206"
"05/03/2009","U","12,117"
"05/04/2009","W","12,260"
"05/05/2009","W","13,381"
"05/06/2009","W","5,849"
"05/07/2009","W","6,342"
"05/08/2009","W","6,700"
"05/09/2009","A","5,519"
"05/10/2009","U","3,958"
"05/11/2009","W","5,484"
"05/12/2009","W","12,844"
"05/13/2009","W","11,264"
"05/14/2009","W","14,360"
"05/15/2009","W","12,442"
"05/16/2009","A","13,377"
"05/17/2009","U","12,166"
"05/18/2009","W","5,417"
"05/19/2009","W","5,739"
"05/20/2009","W","5,892"
"05/21/2009","W","6,114"
"05/22/2009","W","6,486"
"05/23/2009","A","5,862"
"05/24/2009","U","5,476"
"05/25/2009","U","9,704"
"05/26/2009","W","12,713"
"05/27/2009","W","13,409"
"05/28/2009","W","12,795"
"05/29/2009","W","15,506"
"05/30/2009","A","14,165"
"05/31/2009","U","12,036"
"06/01/2009","W","6,075"
"06/02/2009","W","5,723"
"06/03/2009","W","6,109"
"06/04/2009","W","6,189"
"06/05/2009","W","6,969"
"06/06/2009","A","6,184"
"06/07/2009","U","4,527"
"06/08/2009","W","5,928"
"06/09/2009","W","5,982"
"06/10/2009","W","6,215"
"06/11/2009","W","6,166"
"06/12/2009","W","18,690"
"06/13/2009","A","16,266"
"06/14/2009","U","13,820"
"06/15/2009","W","6,292"
"06/16/2009","W","11,439"
"06/17/2009","W","15,027"
"06/18/2009","W","14,777"
"06/19/2009","W","13,721"
"06/20/2009","A","16,095"
"06/21/2009","U","12,200"
"06/22/2009","W","5,682"
"06/23/2009","W","6,024"
"06/24/2009","W","5,848"
"06/25/2009","W","6,160"
"06/26/2009","W","7,274"
"06/27/2009","A","8,671"
"06/28/2009","U","15,792"
"06/29/2009","W","6,270"
"06/30/2009","W","6,197"
"07/01/2009","W","6,014"
"07/02/2009","W","14,384"
"07/03/2009","U","16,758"
"07/04/2009","A","14,881"
"07/05/2009","U","12,777"
"07/06/2009","W","13,836"
"07/07/2009","W","13,603"
"07/08/2009","W","15,323"
"07/09/2009","W","6,523"
"07/10/2009","W","16,446"
"07/11/2009","A","16,278"
"07/12/2009","U","18,779"
"07/13/2009","W","6,349"
"07/14/2009","W","6,189"
"07/15/2009","W","5,882"
"07/16/2009","W","12,368"
"07/17/2009","W","7,790"
"07/18/2009","A","11,676"
"07/19/2009","U","6,064"
"07/20/2009","W","5,925"
"07/21/2009","W","12,763"
"07/22/2009","W","6,715"
"07/23/2009","W","6,509"
"07/24/2009","W","17,533"
"07/25/2009","A","16,556"
"07/26/2009","U","13,137"
"07/27/2009","W","14,807"
"07/28/2009","W","15,030"
"07/29/2009","W","15,625"
"07/30/2009","W","14,856"
"07/31/2009","W","6,917"
"08/01/2009","A","9,061"
"08/02/2009","U","7,793"
"08/03/2009","W","5,865"
"08/04/2009","W","5,843"
"08/05/2009","W","6,011"
"08/06/2009","W","6,512"
"08/07/2009","W","7,550"
"08/08/2009","A","7,618"
"08/09/2009","U","8,845"
"08/10/2009","W","6,189"
"08/11/2009","W","14,530"
"08/12/2009","W","14,833"
"08/13/2009","W","16,562"
"08/14/2009","W","16,257"
"08/15/2009","A","15,779"
"08/16/2009","U","13,817"
"08/17/2009","W","5,414"
"08/18/2009","W","5,697"
"08/19/2009","W","5,424"
"08/20/2009","W","5,803"
"08/21/2009","W","6,223"
"08/22/2009","A","6,521"
"08/23/2009","U","4,781"
"08/24/2009","W","5,677"
"08/25/2009","W","13,058"
"08/26/2009","W","11,020"
"08/27/2009","W","11,801"
"08/28/2009","W","13,990"
"08/29/2009","A","14,576"
"08/30/2009","U","11,457"
"08/31/2009","W","11,752"
"09/01/2009","W","11,615"
"09/02/2009","W","11,988"
"09/03/2009","W","14,041"
"09/04/2009","W","6,597"
"09/05/2009","A","6,408"
"09/06/2009","U","5,548"
"09/07/2009","U","3,701"
"09/08/2009","W","6,452"
"09/09/2009","W","6,440"
"09/10/2009","W","6,998"
"09/11/2009","W","16,011"
"09/12/2009","A","14,499"
"09/13/2009","U","13,212"
"09/14/2009","W","11,913"
"09/15/2009","W","12,533"
"09/16/2009","W","12,871"
"09/17/2009","W","14,355"
"09/18/2009","W","7,085"
"09/19/2009","A","6,888"
"09/20/2009","U","4,875"
"09/21/2009","W","6,035"
"09/22/2009","W","6,256"
"09/23/2009","W","6,581"
"09/24/2009","W","6,658"
"09/25/2009","W","7,465"
"09/26/2009","A","6,917"
"09/27/2009","U","5,403"
"09/28/2009","W","5,996"
"09/29/2009","W","11,049"
"09/30/2009","W","13,979"
"10/01/2009","W","9,827"
"10/02/2009","W","12,348"
"10/03/2009","A","11,675"
"10/04/2009","U","9,794"
"10/05/2009","W","5,948"
"10/06/2009","W","6,186"
"10/07/2009","W","6,428"
"10/08/2009","W","6,489"
"10/09/2009","W","6,907"
"10/10/2009","A","6,536"
"10/11/2009","U","8,520"
"10/12/2009","W","5,753"
"10/13/2009","W","6,303"
"10/14/2009","W","6,319"
"10/15/2009","W","6,345"
"10/16/2009","W","7,107"
"10/17/2009","A","6,176"
"10/18/2009","U","4,547"
"10/19/2009","W","6,174"
"10/20/2009","W","6,480"
"10/21/2009","W","6,436"
"10/22/2009","W","6,338"
"10/23/2009","W","6,450"
"10/24/2009","A","6,147"
"10/25/2009","U","4,496"
"10/26/2009","W","5,781"
"10/27/2009","W","6,155"
"10/28/2009","W","6,281"
"10/29/2009","W","6,466"
"10/30/2009","W","6,546"
"10/31/2009","A","7,181"
"11/01/2009","U","6,970"
"11/02/2009","W","5,776"
"11/03/2009","W","6,155"
"11/04/2009","W","6,095"
"11/05/2009","W","6,663"
"11/06/2009","W","6,766"
"11/07/2009","A","6,064"
"11/08/2009","U","4,529"
"11/09/2009","W","5,794"
"11/10/2009","W","6,095"
"11/11/2009","W","5,858"
"11/12/2009","W","6,531"
"11/13/2009","W","6,672"
"11/14/2009","A","5,794"
"11/15/2009","U","4,679"
"11/16/2009","W","5,897"
"11/17/2009","W","5,940"
"11/18/2009","W","5,892"
"11/19/2009","W","6,219"
"11/20/2009","W","6,839"
"11/21/2009","A","6,724"
"11/22/2009","U","4,962"
"11/23/2009","W","5,793"
"11/24/2009","W","5,838"
"11/25/2009","W","4,940"
"11/26/2009","U","1,888"
"11/27/2009","W","3,153"
"11/28/2009","A","3,589"
"11/29/2009","U","2,635"
"11/30/2009","W","5,282"
"12/01/2009","W","5,714"
"12/02/2009","W","5,683"
"12/03/2009","W","5,894"
"12/04/2009","W","5,919"
"12/05/2009","A","5,065"
"12/06/2009","U","4,171"
"12/07/2009","W","5,501"
"12/08/2009","W","5,619"
"12/09/2009","W","5,680"
"12/10/2009","W","5,383"
"12/11/2009","W","5,790"
"12/12/2009","A","5,372"
"12/13/2009","U","4,006"
"12/14/2009","W","5,298"
"12/15/2009","W","5,419"
"12/16/2009","W","5,516"
"12/17/2009","W","5,667"
"12/18/2009","W","5,896"
"12/19/2009","A","4,204"
"12/20/2009","U","3,344"
"12/21/2009","W","4,467"
"12/22/2009","W","4,325"
"12/23/2009","W","3,659"
"12/24/2009","W","1,990"
"12/25/2009","U","711"
"12/26/2009","A","1,747"
"12/27/2009","U","1,984"
"12/28/2009","W","3,670"
"12/29/2009","W","4,093"
"12/30/2009","W","4,267"
"12/31/2009","W","4,844"
"01/01/2010","U","4,292"
"01/02/2010","A","3,145"
"01/03/2010","U","2,461"
"01/04/2010","W","4,835"
"01/05/2010","W","5,420"
"01/06/2010","W","5,401"
"01/07/2010","W","5,667"
"01/08/2010","W","5,851"
"01/09/2010","A","4,038"
"01/10/2010","U","2,825"
"01/11/2010","W","5,201"
"01/12/2010","W","5,482"
"01/13/2010","W","5,645"
"01/14/2010","W","5,690"
"01/15/2010","W","6,178"
"01/16/2010","A","4,904"
"01/17/2010","U","4,035"
"01/18/2010","W","4,194"
"01/19/2010","W","5,681"
"01/20/2010","W","5,891"
"01/21/2010","W","5,828"
"01/22/2010","W","6,151"
"01/23/2010","A","4,989"
"01/24/2010","U","3,877"
"01/25/2010","W","5,586"
"01/26/2010","W","5,671"
"01/27/2010","W","5,548"
"01/28/2010","W","5,689"
"01/29/2010","W","5,819"
"01/30/2010","A","4,891"
"01/31/2010","U","3,522"
"02/01/2010","W","5,686"
"02/02/2010","W","5,814"
"02/03/2010","W","5,794"
"02/04/2010","W","6,040"
"02/05/2010","W","6,010"
"02/06/2010","A","4,921"
"02/07/2010","U","4,002"
"02/08/2010","W","5,508"
"02/09/2010","W","5,673"
"02/10/2010","W","5,723"
"02/11/2010","W","5,790"
"02/12/2010","W","6,040"
"02/13/2010","A","5,408"
"02/14/2010","U","4,190"
"02/15/2010","W","4,649"
"02/16/2010","W","5,819"
"02/17/2010","W","6,075"
"02/18/2010","W","6,332"
"02/19/2010","W","6,860"
"02/20/2010","A","5,263"
"02/21/2010","U","4,121"
"02/22/2010","W","5,452"
"02/23/2010","W","6,024"
"02/24/2010","W","5,887"
"02/25/2010","W","5,906"
"02/26/2010","W","6,111"
"02/27/2010","A","5,136"
"02/28/2010","U","4,475"
"03/01/2010","W","5,369"
"03/02/2010","W","5,843"
"03/03/2010","W","6,069"
"03/04/2010","W","6,105"
"03/05/2010","W","6,335"
"03/06/2010","A","5,485"
"03/07/2010","U","3,962"
"03/08/2010","W","5,832"
"03/09/2010","W","6,019"
"03/10/2010","W","6,110"
"03/11/2010","W","6,240"
"03/12/2010","W","6,827"
"03/13/2010","A","9,077"
"03/14/2010","U","5,201"
"03/15/2010","W","5,957"
"03/16/2010","W","6,312"
"03/17/2010","W","7,208"
"03/18/2010","W","7,307"
"03/19/2010","W","6,962"
"03/20/2010","A","4,392"
"03/21/2010","U","4,154"
"03/22/2010","W","5,424"
"03/23/2010","W","5,830"
"03/24/2010","W","5,853"
"03/25/2010","W","5,708"
"03/26/2010","W","6,319"
"03/27/2010","A","5,098"
"03/28/2010","U","3,976"
"03/29/2010","W","5,376"
"03/30/2010","W","5,813"
"03/31/2010","W","6,009"
"04/01/2010","W","6,531"
"04/02/2010","W","6,705"
"04/03/2010","A","4,716"
"04/04/2010","U","3,053"
"04/05/2010","W","6,121"
"04/06/2010","W","6,112"
"04/07/2010","W","6,371"
"04/08/2010","W","6,515"
"04/09/2010","W","6,994"
"04/10/2010","A","6,595"
"04/11/2010","U","4,991"
"04/12/2010","W","15,997"
"04/13/2010","W","6,286"
"04/14/2010","W","13,545"
"04/15/2010","W","13,917"
"04/16/2010","W","14,291"
"04/17/2010","A","14,670"
"04/18/2010","U","13,356"
"04/19/2010","W","5,850"
"04/20/2010","W","6,095"
"04/21/2010","W","6,262"
"04/22/2010","W","6,252"
"04/23/2010","W","6,814"
"04/24/2010","A","6,369"
"04/25/2010","U","4,102"
"04/26/2010","W","12,403"
"04/27/2010","W","12,722"
"04/28/2010","W","13,009"
"04/29/2010","W","12,970"
"04/30/2010","W","15,039"
"05/01/2010","A","14,359"
"05/02/2010","U","12,273"
"05/03/2010","W","6,001"
"05/04/2010","W","6,111"
"05/05/2010","W","6,457"
"05/06/2010","W","6,463"
"05/07/2010","W","6,609"
"05/08/2010","A","5,256"
"05/09/2010","U","3,878"
"05/10/2010","W","12,518"
"05/11/2010","W","12,644"
"05/12/2010","W","13,190"
"05/13/2010","W","6,277"
"05/14/2010","W","15,788"
"05/15/2010","A","14,391"
"05/16/2010","U","12,650"
"05/17/2010","W","11,480"
"05/18/2010","W","12,935"
"05/19/2010","W","6,309"
"05/20/2010","W","5,926"
"05/21/2010","W","7,609"
"05/22/2010","A","5,580"
"05/23/2010","U","4,684"
"05/24/2010","W","5,579"
"05/25/2010","W","13,028"
"05/26/2010","W","14,079"
"05/27/2010","W","15,339"
"05/28/2010","W","16,624"
"05/29/2010","A","16,407"
"05/30/2010","U","16,275"
"05/31/2010","U","3,437"
"06/01/2010","W","5,895"
"06/02/2010","W","6,058"
"06/03/2010","W","6,325"
"06/04/2010","W","7,064"
"06/05/2010","A","5,699"
"06/06/2010","U","4,460"
"06/07/2010","W","6,221"
"06/08/2010","W","5,871"
"06/09/2010","W","7,228"
"06/10/2010","W","8,319"
"06/11/2010","W","21,136"
"06/12/2010","A","16,343"
"06/13/2010","U","12,678"
"06/14/2010","W","6,689"
"06/15/2010","W","12,479"
"06/16/2010","W","14,296"
"06/17/2010","W","15,227"
"06/18/2010","W","16,476"
"06/19/2010","A","15,412"
"06/20/2010","U","12,408"
"06/21/2010","W","5,682"
"06/22/2010","W","5,866"
"06/23/2010","W","5,598"
"06/24/2010","W","6,348"
"06/25/2010","W","7,788"
"06/26/2010","A","8,593"
"06/27/2010","U","15,693"
"06/28/2010","W","14,799"
"06/29/2010","W","14,562"
"06/30/2010","W","14,696"
"07/01/2010","W","14,639"
"07/02/2010","W","17,396"
"07/03/2010","A","15,935"
"07/04/2010","U","16,618"
"07/05/2010","U","4,213"
"07/06/2010","W","5,795"
"07/07/2010","W","7,190"
"07/08/2010","W","6,528"
"07/09/2010","W","6,783"
"07/10/2010","A","5,820"
"07/11/2010","U","4,731"
"07/12/2010","W","5,713"
"07/13/2010","W","6,002"
"07/14/2010","W","6,024"
"07/15/2010","W","15,694"
"07/16/2010","W","17,726"
"07/17/2010","A","17,375"
"07/18/2010","U","12,968"
"07/19/2010","W","13,806"
"07/20/2010","W","14,200"
"07/21/2010","W","15,502"
"07/22/2010","W","6,321"
"07/23/2010","W","16,580"
"07/24/2010","A","16,059"
"07/25/2010","U","14,010"
"07/26/2010","W","6,493"
"07/27/2010","W","6,122"
"07/28/2010","W","6,128"
"07/29/2010","W","6,395"
"07/30/2010","W","6,948"
"07/31/2010","A","6,374"
"08/01/2010","U","5,137"
"08/02/2010","W","15,075"
"08/03/2010","W","13,981"
"08/04/2010","W","15,300"
"08/05/2010","W","6,891"
"08/06/2010","W","18,889"
"08/07/2010","A","20,238"
"08/08/2010","U","16,952"
"08/09/2010","W","6,395"
"08/10/2010","W","6,004"
"08/11/2010","W","6,130"
"08/12/2010","W","6,333"
"08/13/2010","W","6,688"
"08/14/2010","A","6,335"
"08/15/2010","U","5,368"
"08/16/2010","W","12,669"
"08/17/2010","W","12,986"
"08/18/2010","W","12,832"
"08/19/2010","W","12,916"
"08/20/2010","W","16,092"
"08/21/2010","A","16,074"
"08/22/2010","U","12,882"
"08/23/2010","W","5,551"
"08/24/2010","W","5,676"
"08/25/2010","W","5,921"
"08/26/2010","W","6,048"
"08/27/2010","W","6,855"
"08/28/2010","A","6,607"
"08/29/2010","U","5,669"
"08/30/2010","W","11,575"
"08/31/2010","W","11,476"
"09/01/2010","W","11,135"
"09/02/2010","W","6,002"
"09/03/2010","W","13,718"
"09/04/2010","A","13,317"
"09/05/2010","U","15,857"
"09/06/2010","U","9,957"
"09/07/2010","W","10,705"
"09/08/2010","W","11,898"
"09/09/2010","W","7,037"
"09/10/2010","W","7,681"
"09/11/2010","A","7,166"
"09/12/2010","U","5,670"
"09/13/2010","W","6,451"
"09/14/2010","W","6,829"
"09/15/2010","W","6,944"
"09/16/2010","W","7,156"
"09/17/2010","W","13,323"
"09/18/2010","A","14,839"
"09/19/2010","U","9,249"
"09/20/2010","W","6,481"
"09/21/2010","W","11,781"
"09/22/2010","W","12,241"
"09/23/2010","W","12,376"
"09/24/2010","W","15,245"
"09/25/2010","A","15,824"
"09/26/2010","U","12,741"
"09/27/2010","W","6,940"
"09/28/2010","W","6,512"
"09/29/2010","W","7,097"
"09/30/2010","W","7,152"
"10/01/2010","W","7,413"
"10/02/2010","A","6,086"
"10/03/2010","U","4,920"
"10/04/2010","W","6,493"
"10/05/2010","W","6,765"
"10/06/2010","W","6,782"
"10/07/2010","W","7,093"
"10/08/2010","W","7,745"
"10/09/2010","A","7,615"
"10/10/2010","U","9,322"
"10/11/2010","W","6,331"
"10/12/2010","W","6,973"
"10/13/2010","W","6,713"
"10/14/2010","W","7,000"
"10/15/2010","W","7,610"
"10/16/2010","A","7,115"
"10/17/2010","U","5,508"
"10/18/2010","W","6,580"
"10/19/2010","W","6,966"
"10/20/2010","W","6,844"
"10/21/2010","W","7,096"
"10/22/2010","W","7,625"
"10/23/2010","A","7,047"
"10/24/2010","U","4,911"
"10/25/2010","W","6,504"
"10/26/2010","W","6,604"
"10/27/2010","W","7,137"
"10/28/2010","W","7,249"
"10/29/2010","W","7,560"
"10/30/2010","A","7,455"
"10/31/2010","U","7,827"
"11/01/2010","W","6,632"
"11/02/2010","W","6,496"
"11/03/2010","W","6,587"
"11/04/2010","W","6,781"
"11/05/2010","W","7,164"
"11/06/2010","A","6,576"
"11/07/2010","U","4,860"
"11/08/2010","W","6,217"
"11/09/2010","W","6,478"
"11/10/2010","W","6,753"
"11/11/2010","W","6,513"
"11/12/2010","W","7,470"
"11/13/2010","A","7,042"
"11/14/2010","U","5,075"
"11/15/2010","W","6,411"
"11/16/2010","W","6,670"
"11/17/2010","W","6,641"
"11/18/2010","W","6,794"
"11/19/2010","W","7,342"
"11/20/2010","A","19,068"
"11/21/2010","U","5,019"
"11/22/2010","W","6,154"
"11/23/2010","W","6,364"
"11/24/2010","W","5,012"
"11/25/2010","U","2,159"
"11/26/2010","W","2,907"
"11/27/2010","A","3,606"
"11/28/2010","U","3,129"
"11/29/2010","W","5,469"
"11/30/2010","W","5,974"
"12/01/2010","W","6,026"
"12/02/2010","W","6,151"
"12/03/2010","W","6,633"
"12/04/2010","A","5,600"
"12/05/2010","U","4,034"
"12/06/2010","W","5,630"
"12/07/2010","W","5,702"
"12/08/2010","W","5,939"
"12/09/2010","W","6,190"
"12/10/2010","W","6,787"
"12/11/2010","A","5,974"
"12/12/2010","U","3,655"
"12/13/2010","W","5,504"
"12/14/2010","W","5,841"
"12/15/2010","W","5,756"
"12/16/2010","W","5,969"
"12/17/2010","W","6,316"
"12/18/2010","A","4,496"
"12/19/2010","U","3,796"
"12/20/2010","W","4,976"
"12/21/2010","W","4,953"
"12/22/2010","W","4,537"
"12/23/2010","W","3,671"
"12/24/2010","W","1,916"
"12/25/2010","U","736"
"12/26/2010","U","1,830"
"12/27/2010","W","3,280"
"12/28/2010","W","3,840"
"12/29/2010","W","4,555"
"12/30/2010","W","5,168"
"12/31/2010","W","5,992"
"01/01/2011","U","4,651"
"01/02/2011","U","3,129"
"01/03/2011","W","5,329"
"01/04/2011","W","5,691"
"01/05/2011","W","5,669"
"01/06/2011","W","5,750"
"01/07/2011","W","6,110"
"01/08/2011","A","4,647"
"01/09/2011","U","3,488"
"01/10/2011","W","5,763"
"01/11/2011","W","5,855"
"01/12/2011","W","6,164"
"01/13/2011","W","6,210"
"01/14/2011","W","6,251"
"01/15/2011","A","5,044"
"01/16/2011","U","4,412"
"01/17/2011","W","4,390"
"01/18/2011","W","6,007"
"01/19/2011","W","6,052"
"01/20/2011","W","6,175"
"01/21/2011","W","5,820"
"01/22/2011","A","4,612"
"01/23/2011","U","4,908"
"01/24/2011","W","5,857"
"01/25/2011","W","6,081"
"01/26/2011","W","6,154"
"01/27/2011","W","6,205"
"01/28/2011","W","6,283"
"01/29/2011","A","5,572"
"01/30/2011","U","3,805"
"01/31/2011","W","5,905"
"02/01/2011","W","5,710"
"02/02/2011","W","2,792"
"02/03/2011","W","6,118"
"02/04/2011","W","7,516"
"02/05/2011","A","5,719"
"02/06/2011","U","4,771"
"02/07/2011","W","6,195"
"02/08/2011","W","6,397"
"02/09/2011","W","6,171"
"02/10/2011","W","6,261"
"02/11/2011","W","6,431"
"02/12/2011","A","5,636"
"02/13/2011","U","4,774"
"02/14/2011","W","6,443"
"02/15/2011","W","6,560"
"02/16/2011","W","6,433"
"02/17/2011","W","6,668"
"02/18/2011","W","6,923"
"02/19/2011","A","5,988"
"02/20/2011","U","4,453"
"02/21/2011","W","5,019"
"02/22/2011","W","6,366"
"02/23/2011","W","6,371"
"02/24/2011","W","6,542"
"02/25/2011","W","6,837"
"02/26/2011","A","5,641"
"02/27/2011","U","4,372"
"02/28/2011","W","6,034"
"03/01/2011","W","6,553"
"03/02/2011","W","6,376"
"03/03/2011","W","6,566"
"03/04/2011","W","6,740"
"03/05/2011","A","5,056"
"03/06/2011","U","3,851"
"03/07/2011","W","5,954"
"03/08/2011","W","6,372"
"03/09/2011","W","6,401"
"03/10/2011","W","6,659"
"03/11/2011","W","7,460"
"03/12/2011","A","9,984"
"03/13/2011","U","5,330"
"03/14/2011","W","6,436"
"03/15/2011","W","6,655"
"03/16/2011","W","6,994"
"03/17/2011","W","8,075"
"03/18/2011","W","8,181"
"03/19/2011","A","6,346"
"03/20/2011","U","4,152"
"03/21/2011","W","5,826"
"03/22/2011","W","5,928"
"03/23/2011","W","6,235"
"03/24/2011","W","6,086"
"03/25/2011","W","6,486"
"03/26/2011","A","5,789"
"03/27/2011","U","4,523"
"03/28/2011","W","6,300"
"03/29/2011","W","6,474"
"03/30/2011","W","6,632"
"03/31/2011","W","6,997"
"04/01/2011","W","17,207"
"04/02/2011","A","13,728"
"04/03/2011","U","9,806"
"04/04/2011","W","9,838"
"04/05/2011","W","10,627"
"04/06/2011","W","11,360"
"04/07/2011","W","6,700"
"04/08/2011","W","7,171"
"04/09/2011","A","6,559"
"04/10/2011","U","5,572"
"04/11/2011","W","6,276"
"04/12/2011","W","6,652"
"04/13/2011","W","6,804"
"04/14/2011","W","6,972"
"04/15/2011","W","6,813"
"04/16/2011","A","6,992"
"04/17/2011","U","4,818"
"04/18/2011","W","11,589"
"04/19/2011","W","6,427"
"04/20/2011","W","14,215"
"04/21/2011","W","6,694"
"04/22/2011","W","13,166"
"04/23/2011","A","14,678"
"04/24/2011","U","9,521"
"04/25/2011","W","11,115"
"04/26/2011","W","12,188"
"04/27/2011","W","11,728"
"04/28/2011","W","6,655"
"04/29/2011","W","7,214"
"04/30/2011","A","6,281"
"05/01/2011","U","5,253"
"05/02/2011","W","6,297"
"05/03/2011","W","6,439"
"05/04/2011","W","6,986"
"05/05/2011","W","6,812"
"05/06/2011","W","14,365"
"05/07/2011","A","13,667"
"05/08/2011","U","10,464"
"05/09/2011","W","6,013"
"05/10/2011","W","12,964"
"05/11/2011","W","13,332"
"05/12/2011","W","13,735"
"05/13/2011","W","16,180"
"05/14/2011","A","12,579"
"05/15/2011","U","7,247"
"05/16/2011","W","6,373"
"05/17/2011","W","6,497"
"05/18/2011","W","6,656"
"05/19/2011","W","7,111"
"05/20/2011","W","7,262"
"05/21/2011","A","5,569"
"05/22/2011","U","5,150"
"05/23/2011","W","6,209"
"05/24/2011","W","14,013"
"05/25/2011","W","11,802"
"05/26/2011","W","11,376"
"05/27/2011","W","14,263"
"05/28/2011","A","14,431"
"05/29/2011","U","12,598"
"05/30/2011","U","11,827"
"05/31/2011","W","11,414"
"06/01/2011","W","12,597"
"06/02/2011","W","6,629"
"06/03/2011","W","7,441"
"06/04/2011","A","8,031"
"06/05/2011","U","6,267"
"06/06/2011","W","6,592"
"06/07/2011","W","6,564"
"06/08/2011","W","6,836"
"06/09/2011","W","6,658"
"06/10/2011","W","7,055"
"06/11/2011","A","6,639"
"06/12/2011","U","5,559"
"06/13/2011","W","13,303"
"06/14/2011","W","14,399"
"06/15/2011","W","12,677"
"06/16/2011","W","15,219"
"06/17/2011","W","18,553"
"06/18/2011","A","17,617"
"06/19/2011","U","13,388"
"06/20/2011","W","6,445"
"06/21/2011","W","6,157"
"06/22/2011","W","6,375"
"06/23/2011","W","6,423"
"06/24/2011","W","7,746"
"06/25/2011","A","9,472"
"06/26/2011","U","20,243"
"06/27/2011","W","12,286"
"06/28/2011","W","20,895"
